,bathrooms,bedrooms,latitude,longitude,price,num_photos,distance,hardwood floor,dogs allow,cats allow,elev,stainless steel,steel applianc,new york,interest_level
17014,2.0,2,40.7606,-73.9991,5000,9,0.57553455717732,1,0,0,1,1,1,0,low
17015,1.0,2,40.7301,-73.9942,4300,6,0.1347821659464263,1,0,0,1,0,0,0,low
17016,1.0,3,40.8007,-73.9609,2750,7,0.23104447200760797,0,1,1,0,0,0,0,medium
17017,2.0,3,40.7266,-73.9872,5495,7,0.4238962635108062,1,0,0,0,1,1,0,medium
17018,1.0,1,40.7827,-73.9461,2050,3,0.5332045404680902,0,0,0,0,0,0,1,low
17019,1.0,4,40.6683,-73.9366,2750,10,0.31557828383517433,0,0,0,0,0,0,0,medium
17020,3.0,3,40.7662,-73.9607,10000,6,0.34329556544120887,1,1,1,1,0,0,0,low
17021,2.0,2,40.7226,-73.9963,6450,5,0.07828385054818103,1,0,0,1,0,0,0,low
17022,1.0,3,40.7237,-73.981,3785,11,0.753941652422724,1,0,0,0,0,0,1,high
17023,1.0,1,40.7328,-73.9964,5200,7,0.34884581588078506,1,1,1,1,0,0,1,low
17024,1.0,1,40.7252,-73.9941,3100,6,0.09241170805751674,1,0,0,0,1,1,0,medium
17025,1.0,2,40.7302,-73.9826,3250,5,0.11712691314949068,1,0,0,0,0,0,0,medium
17026,1.0,2,40.7284,-73.9992,3500,6,0.42753796711758324,1,1,1,0,1,1,1,low
17027,1.0,3,40.7767,-73.9563,4200,7,0.3161758839454626,0,0,0,0,0,0,0,low
17028,1.0,2,40.7348,-73.9865,7200,4,0.21926677317640758,0,1,1,0,0,0,0,low
17029,1.0,1,40.6905,-73.9668,2500,6,0.2681111302027608,1,0,1,1,1,0,0,medium
17030,2.0,4,40.7805,-73.9523,4500,4,0.29875428415620653,1,0,0,1,0,0,0,medium
17031,2.0,3,40.7156,-73.9401,3100,7,0.352482615479868,1,0,1,0,0,0,0,low
17032,1.0,1,40.7476,-74.0008,3119,3,0.29916750872603726,1,0,0,0,0,0,1,low
17033,2.0,3,40.7905,-73.9688,6375,11,0.36801044890490514,1,1,1,1,0,0,1,low
17034,3.0,3,40.7804,-73.9794,6995,11,0.30610001073842685,1,1,1,0,0,0,0,low
17035,1.0,2,40.7285,-73.9881,2700,5,0.3041222372557076,0,0,1,0,0,0,1,medium
17036,2.0,3,40.7862,-73.944,4200,3,0.5701840159612002,1,0,0,1,0,0,0,low
17037,1.0,2,40.8256,-73.9391,2250,8,0.2924894997958126,0,1,1,0,0,0,0,low
17038,0.0,0,40.7642,-73.9913,6795,15,0.48791009277912406,0,0,0,1,1,1,0,low
17039,1.0,0,40.7601,-73.9727,3000,8,0.21271324390792487,1,0,0,0,0,0,0,high
17040,2.0,3,40.7469,-73.9803,5000,6,0.17515048611224265,1,1,1,1,0,0,0,low
17041,1.0,0,40.7769,-73.954,2100,8,0.3177588194549675,1,0,0,0,1,1,0,medium
17042,1.0,1,40.7756,-73.9829,2595,5,0.2471287356511509,1,0,0,1,0,0,0,medium
17043,1.0,0,40.7479,-73.9739,2450,5,0.4320706120152705,0,0,0,1,0,0,0,medium
17044,1.0,1,40.7471,-73.9867,4350,2,0.24499484940202562,0,1,1,1,0,0,0,low
17045,1.0,2,40.8081,-73.9415,2925,5,0.3384289939948139,0,1,1,0,0,0,0,low
17046,1.0,2,40.7518,-73.9398,2500,5,0.13960457861349826,0,0,0,1,0,0,0,low
17047,1.0,1,40.7075,-74.0059,3200,8,0.2204290270055104,1,1,1,1,0,0,0,low
17048,1.0,1,40.702,-73.9895,5670,4,0.30860372933270525,1,1,1,1,1,0,1,low
17049,1.0,0,40.7461,-73.9757,2500,6,0.5371332826979068,1,1,1,1,1,1,0,low
17050,1.0,2,40.6645,-73.9877,2400,4,0.44791501858995214,0,1,1,0,0,0,0,medium
17051,1.0,0,40.7634,-73.9638,4800,0,0.23762048567118663,0,1,1,0,0,0,0,low
17052,1.0,2,40.7593,-73.9959,3500,7,0.5645280125647032,1,0,0,1,1,0,0,high
17053,1.0,1,40.7681,-73.9539,2350,7,0.793619059860723,1,0,1,0,0,1,1,low
17054,1.0,1,40.7334,-74.0047,4900,3,0.15117936135252155,0,0,1,1,0,0,1,low
17055,1.0,1,40.7993,-73.9625,2500,4,0.3674194273409866,0,0,0,0,1,1,1,low
17056,1.0,2,40.8292,-73.9467,2000,5,0.4261390598449006,1,0,0,0,0,0,1,low
17057,1.0,1,40.773,-73.9571,2450,3,0.24355355213110175,0,1,1,0,0,0,0,low
17058,1.0,4,40.6954,-73.932,3200,4,0.35286803470404476,0,0,0,0,0,0,0,low
17059,1.0,1,40.7609,-73.986,3895,16,0.1730245582585511,0,0,0,0,0,0,0,low
17060,1.0,1,40.7878,-73.9799,2895,4,0.3238787323691099,0,1,1,1,0,0,0,low
17061,1.0,0,40.7054,-74.0095,2575,11,0.16156538400651071,1,1,1,1,0,0,0,low
17062,1.0,1,40.7826,-73.9572,3095,3,0.3712602016199731,1,0,0,1,0,1,0,low
17063,2.0,2,40.7434,-73.9961,2350,0,0.08442107049346571,0,0,0,0,0,0,0,low
17064,1.0,3,40.7929,-73.9506,2500,1,0.36672007861255385,0,0,0,0,0,0,0,low
17065,1.0,2,40.8266,-73.9398,1900,7,0.41229134410286444,0,0,0,0,0,0,0,low
17066,1.0,1,40.728,-73.9832,2800,3,0.35407000902884894,0,0,0,1,1,1,0,low
17067,1.0,1,40.7348,-73.9865,3900,1,0.21926677317640758,0,1,1,1,0,0,0,low
17068,1.0,2,40.7032,-73.9914,5379,4,0.43574785296480273,0,1,1,1,0,0,0,low
17069,1.0,2,40.8,-73.9656,4000,0,0.2418959004579198,0,0,0,0,0,0,0,low
17070,1.0,0,40.7448,-73.9823,2200,4,0.14368522889163146,1,0,0,1,0,0,0,high
17071,1.0,2,40.7739,-73.9788,4100,8,0.27565124350357006,1,0,0,0,1,1,0,low
17072,1.0,0,40.7096,-74.0084,2560,4,0.08931991964247313,0,1,1,1,0,0,0,low
17073,1.0,0,40.7704,-73.9566,2695,7,0.45189562847926756,1,0,0,1,0,0,0,low
17074,1.0,2,40.7487,-73.9425,3100,4,0.2636896596204514,1,1,1,1,1,1,0,low
17075,3.0,3,40.7615,-73.9662,11250,3,0.15677202287818776,0,0,0,1,1,0,0,low
17076,1.0,3,40.7832,-73.9519,3725,5,0.28361764004297635,0,1,1,0,1,1,0,low
17077,2.0,4,40.764,-73.9591,5750,5,0.5944793413383377,1,1,1,0,1,1,0,medium
17078,1.0,1,40.6887,-73.9851,2900,6,0.025427241149215022,1,1,1,1,1,1,0,low
17079,2.0,2,40.7356,-73.9789,5648,8,0.5655412318743034,0,1,1,1,0,0,0,low
17080,1.0,0,40.7739,-73.9893,3000,2,0.5993013756470478,1,1,1,1,0,0,0,low
17081,1.0,2,40.7602,-73.9689,4950,5,0.2703130851569893,0,1,1,0,0,0,0,low
17082,2.0,3,40.7674,-73.9838,4900,6,0.18356818108754,1,0,0,1,0,0,0,low
17083,1.0,2,40.7128,-74.0059,3000,7,0.07876706636317575,0,0,0,0,0,0,0,low
17084,1.0,1,40.7856,-73.9794,3100,9,0.19029588815355045,0,1,1,1,0,0,0,low
17085,1.0,0,40.7328,-74.0089,2700,4,0.5097608456746526,0,1,1,0,0,0,0,low
17086,1.0,1,40.7621,-73.9625,2195,2,0.40553600125605593,0,0,0,0,1,1,0,low
17087,1.0,3,40.8022,-73.9652,4500,7,0.2404635508430972,0,1,1,0,1,1,0,low
17088,1.0,3,40.7943,-73.9675,4850,4,0.3777441213478991,0,0,0,1,1,1,0,low
17089,1.0,1,40.7957,-73.9705,4300,4,0.250538350070516,0,1,1,0,0,0,0,low
17090,1.0,1,40.741,-73.9202,1950,11,0.27984237141780327,0,1,1,1,1,1,0,low
17091,1.0,2,40.7775,-73.9458,3550,4,0.8534894715844049,1,0,0,1,1,1,0,low
17092,1.0,1,40.7436,-73.9727,3794,7,0.8366617995220624,0,1,1,0,0,0,0,medium
17093,2.0,3,40.7762,-73.9571,6995,5,0.36995224618750633,1,0,0,1,1,0,1,low
17094,2.0,4,40.8365,-73.9474,3750,2,0.3454757282532402,0,0,0,1,0,0,0,low
17095,1.0,0,40.7527,-73.9707,2050,4,0.47150728071950176,1,0,0,0,0,0,0,low
17096,1.0,0,40.7295,-74.0029,3775,3,0.25000455631448226,1,0,0,1,0,0,1,low
17097,1.0,1,40.7137,-73.9904,3000,6,0.01920491541107256,1,0,0,1,0,0,0,low
17098,1.0,1,40.7679,-73.9598,3000,5,0.34379921294918736,1,0,0,1,0,0,0,low
17099,1.0,1,40.7434,-74.0055,5805,5,0.425135227050025,0,1,1,1,0,0,0,low
17100,2.0,2,40.7638,-73.9585,4500,4,0.6474729477912197,1,0,0,1,0,0,0,medium
17101,1.0,0,40.723,-73.9903,2200,7,0.054117903841123895,0,0,0,0,0,0,0,low
17102,1.0,2,40.7291,-73.9989,3195,8,0.38431512566488385,0,0,0,0,1,1,0,low
17103,1.0,0,40.7434,-73.9941,2725,0,0.12238993388766367,0,0,0,0,0,0,0,low
17104,3.0,3,40.7688,-73.9592,8000,6,0.4000477189389472,1,0,0,1,0,0,0,low
17105,2.0,2,40.7701,-73.9859,5800,10,0.39279049968138763,0,1,1,0,0,0,0,low
17106,1.0,4,40.7273,-73.9567,3600,6,0.48885933298194395,0,0,0,0,0,0,0,low
17107,1.0,2,40.7487,-73.9901,4095,5,0.2027454622637608,0,1,1,1,0,0,0,high
17108,1.0,1,40.6909,-73.9911,2400,6,0.18539172819338126,1,1,1,1,0,0,0,medium
17109,1.0,2,40.7547,-73.981,2295,6,0.12701528705064608,0,0,0,0,0,0,0,high
17110,1.0,1,40.7476,-74.0008,3119,3,0.29916750872603726,1,0,0,0,1,1,0,low
17111,1.0,1,40.7416,-73.9216,2050,11,0.3164131018193338,1,0,0,1,1,1,0,low
17112,1.0,2,40.7631,-73.9632,3995,9,0.2981514133388742,0,0,0,1,1,1,0,low
17113,1.0,0,40.7517,-73.969,2600,4,0.5938552171060048,1,0,0,1,1,0,0,low
17114,1.0,1,40.779,-73.953,2400,3,0.22475457606457622,0,0,0,0,0,0,1,low
17115,1.5,4,40.7454,-73.9845,6295,7,0.21779247674301805,1,0,0,1,1,1,0,medium
17116,2.0,2,40.7631,-73.9632,5595,6,0.2981514133388742,1,0,0,1,1,1,0,low
17117,1.0,0,40.7705,-73.9485,1895,8,1.0186934191308048,0,1,1,1,0,0,0,high
17118,1.0,1,40.7609,-73.986,4000,5,0.1730245582585511,1,1,1,1,0,0,0,low
17119,3.0,3,40.7695,-73.9603,7300,5,0.3364836104527451,1,0,1,1,1,1,0,low
17120,1.0,2,40.7867,-73.9513,2200,1,0.11593691525683401,0,0,0,0,0,0,0,low
17121,1.0,1,40.7482,-73.9808,3950,5,0.2589829672383878,0,1,1,1,0,0,1,low
17122,1.0,2,40.7391,-74.0016,4350,4,0.11160746394777127,1,0,0,0,0,0,0,low
17123,1.0,0,40.753,-73.9695,2495,3,0.5001047135515605,1,1,1,1,1,1,0,medium
17124,2.0,2,40.7606,-73.9963,4350,6,0.6631306899417484,1,1,1,1,0,0,0,medium
17125,1.0,2,40.7817,-73.9824,2500,7,0.3246730315477268,0,1,1,1,0,0,0,high
17126,1.0,2,40.834,-73.9393,1725,5,0.22930938273105328,0,0,0,0,0,0,1,medium
17127,1.0,1,40.7595,-73.9272,1800,5,0.29471656552725145,0,0,1,0,1,1,0,low
17128,1.0,0,40.6964,-73.9664,1700,4,0.9248819192604012,0,1,1,0,0,0,0,low
17129,1.0,1,40.7803,-73.9509,2400,4,0.40490529522810925,1,0,0,0,0,0,0,medium
17130,1.0,1,40.7731,-73.9568,2550,7,0.2652340079746732,0,1,1,0,0,0,0,low
17131,3.0,3,40.7638,-73.9585,12875,6,0.6474729477912197,1,1,1,1,0,0,0,low
17132,1.0,1,40.7817,-73.9497,3400,4,0.45647994928960567,1,0,0,1,0,0,0,low
17133,1.0,0,40.7723,-73.9481,2200,0,1.0022740014369804,0,0,0,1,0,0,0,low
17134,1.0,2,40.7618,-73.9497,2995,8,0.4207838815315891,1,1,1,1,1,1,0,medium
17135,2.0,2,40.716,-74.0036,5495,8,0.20408074548729196,1,1,1,1,0,0,0,low
17136,1.0,2,40.6666,-73.9937,2370,5,0.1492271396787418,0,0,0,0,1,0,0,medium
17137,1.0,2,40.7448,-74.0054,4308,5,0.5351888215451784,1,1,1,1,1,1,0,low
17138,1.0,0,40.7848,-73.9476,1975,1,0.30781898722608697,0,0,1,0,0,0,0,low
17139,1.0,2,40.7694,-73.9603,3550,7,0.33163892707459247,1,0,0,1,1,1,0,low
17140,1.0,2,40.7074,-74.0069,2700,4,0.1962999294195557,1,0,0,1,1,1,0,medium
17141,1.0,1,40.789,-73.9756,3425,13,0.06537543833172893,1,0,0,1,1,1,1,medium
17142,1.0,1,40.6853,-73.9358,1900,5,0.7346090009041779,0,0,1,0,0,0,0,low
17143,1.0,0,40.7815,-73.9472,1975,7,0.5669001981611843,0,0,1,0,0,0,0,low
17144,1.0,2,40.7575,-73.9626,3000,2,0.5437215100387565,0,1,1,1,1,1,0,low
17145,1.0,0,40.7756,-73.9846,3150,20,0.313406517424231,0,0,0,1,1,1,0,medium
17146,1.0,2,40.7243,-73.9886,5500,10,0.1506123379708834,1,0,0,0,0,0,0,low
17147,1.0,1,40.6777,-73.9799,2550,4,0.2740434695889509,0,1,1,0,0,0,0,medium
17148,1.0,1,40.7334,-74.0047,4350,4,0.15117936135252155,1,0,0,1,0,0,0,low
17149,1.0,2,40.7366,-73.9933,4000,6,0.24942887769460334,1,0,0,1,1,1,1,medium
17150,1.0,1,40.7047,-74.0076,2782,7,0.26759989631260833,1,1,1,1,1,1,0,low
17151,2.0,2,40.7081,-74.0065,5800,7,0.14645486133268656,1,1,1,1,1,1,0,low
17152,2.0,3,40.6969,-73.983,3605,7,0.45519601325100584,1,1,1,1,0,0,0,high
17153,0.0,0,40.8198,-73.9578,1695,0,0.42509425448606464,0,0,0,1,0,0,0,low
17154,2.0,2,40.7333,-73.975,4922,9,0.6164434129923932,0,1,1,0,0,0,0,low
17155,2.0,2,40.7699,-73.9564,4750,0,0.5066407059113944,0,1,1,0,0,0,0,low
17156,1.0,0,40.7749,-73.9782,2450,1,0.16933374525038838,0,0,0,1,0,0,0,low
17157,1.0,1,40.7397,-73.9817,3395,0,0.4131450038696884,0,1,1,0,0,0,0,low
17158,1.0,0,40.7415,-73.98,2450,0,0.39940316333207676,0,0,0,0,0,0,0,low
17159,1.0,0,40.737,-73.9978,2525,6,0.09320094484403216,0,1,1,1,0,0,0,low
17160,3.0,5,40.7081,-74.0013,11995,4,0.4677683981884302,0,0,0,1,1,1,0,low
17161,1.0,0,40.7391,-73.9791,2395,3,0.6197983718557634,1,1,1,1,0,0,1,low
17162,1.0,0,40.8367,-73.9458,1500,4,0.305418096180625,0,0,0,1,0,0,0,medium
17163,2.0,2,40.7627,-73.9769,6755,7,0.14883185416277708,0,0,0,1,0,0,0,low
17164,1.0,0,40.7358,-73.9857,2950,6,0.3300570489973277,1,1,1,1,0,0,0,low
17165,1.0,2,40.7054,-74.0095,3200,6,0.16156538400651071,1,1,1,1,0,0,0,medium
17166,1.0,1,40.7489,-73.9763,2400,4,0.2822787616434206,1,0,0,0,1,1,0,high
17167,1.0,0,40.7457,-73.9785,2750,0,0.3042158498060749,0,1,1,1,0,0,0,low
17168,1.0,2,40.773,-73.9558,2900,6,0.34992128660255595,0,0,0,0,0,0,0,medium
17169,2.0,2,40.7709,-73.952,3895,5,0.7287857986440947,1,0,0,1,0,0,1,low
17170,1.0,1,40.7463,-73.9132,1850,9,0.24538725654487428,1,0,0,0,0,0,0,medium
17171,1.0,0,40.751,-73.9703,3850,4,0.4859668817266969,0,1,1,1,0,0,0,low
17172,1.0,0,40.756,-73.9696,2195,4,0.17857550612131667,1,0,0,1,0,0,0,low
17173,1.0,1,40.7322,-74.0019,4850,1,0.11937541877722208,0,0,0,0,0,0,0,low
17174,2.0,3,40.7448,-73.9784,4995,3,0.3408661397859526,1,0,0,1,1,1,0,medium
17175,2.0,3,40.7656,-73.9886,4650,7,0.41322899039150823,1,0,0,1,1,1,0,low
17176,1.0,2,40.8443,-73.9429,1975,5,0.4363530185628066,0,0,0,0,0,0,0,medium
17177,1.0,2,40.7563,-73.9969,2795,4,0.4245426090196295,0,0,0,0,1,1,0,low
17178,1.0,1,40.7239,-73.9947,3250,8,0.20048362353311874,1,0,0,0,0,0,1,low
17179,1.0,2,40.7276,-73.9839,4095,2,0.4191170023113853,0,1,1,0,0,0,0,low
17180,3.0,3,40.7756,-73.9507,12500,5,0.5972932786722229,1,0,0,1,1,1,0,low
17181,1.0,1,40.7032,-73.9914,3834,6,0.43574785296480273,0,1,1,1,0,0,1,low
17182,1.0,3,40.7645,-73.984,5695,7,0.2697772487269057,0,1,1,1,0,0,0,low
17183,1.0,1,40.7635,-73.9848,2650,4,0.15303564265166433,1,0,0,1,0,0,0,medium
17184,1.0,1,40.8198,-73.9578,1995,7,0.42509425448606464,1,1,1,1,0,0,0,high
17185,1.0,0,40.7771,-73.9505,2450,5,0.5043392024030637,1,0,0,1,0,0,1,low
17186,2.0,3,40.7957,-73.9705,4400,6,0.250538350070516,1,0,1,1,1,1,0,low
17187,1.0,0,40.818,-73.9409,1495,4,0.41945875751236544,0,1,1,0,0,0,0,low
17188,2.0,2,40.7074,-74.0122,5120,4,0.03341357836426689,0,1,1,1,0,0,0,low
17189,1.0,2,40.7244,-73.9942,4600,4,0.1728437948559934,1,0,0,1,0,0,0,low
17190,1.0,0,40.7487,-73.9425,2300,6,0.2636896596204514,1,0,0,1,1,0,0,high
17191,1.0,3,40.8374,-73.9389,1833,5,0.17535882809198572,1,0,0,0,0,0,0,medium
17192,1.0,1,40.7637,-73.9847,2695,3,0.17558011606969548,1,0,0,1,0,0,0,low
17193,2.0,2,40.7516,-73.9394,4100,10,0.13182343088932838,0,1,1,1,0,0,0,low
17194,1.0,1,40.7697,-73.9486,2550,10,1.0446639274998017,0,1,1,0,0,0,0,medium
17195,0.0,1,40.7611,-73.9504,2495,0,0.3244702747939378,0,0,0,1,0,0,0,low
17196,2.0,2,40.7645,-73.984,4967,5,0.2697772487269057,1,0,0,1,1,1,0,low
17197,1.0,2,40.7639,-73.9417,2400,8,1.0824940557742748,1,0,0,0,0,0,0,medium
17198,1.0,3,40.7166,-74.0049,3925,3,0.30391761951686574,1,1,1,1,0,0,0,high
17199,1.0,0,40.7477,-73.9763,2395,4,0.4154415653528175,0,1,1,1,0,0,0,medium
17200,1.0,1,40.7606,-73.9994,4190,8,0.5656126948152352,1,1,1,1,1,1,0,low
17201,1.0,1,40.7795,-73.9482,2050,8,0.6221544776005795,1,0,0,0,0,0,1,low
17202,1.0,2,40.7963,-73.9306,1850,5,0.9628611384232392,1,0,0,0,0,0,0,medium
17203,1.0,0,40.7959,-73.9742,2600,4,0.2710869707391315,1,1,1,1,0,0,0,medium
17204,1.0,3,40.7027,-73.92,3200,7,0.18135223116915633,0,1,1,0,0,0,0,low
17205,1.0,1,40.7704,-73.9557,2295,3,0.5017406225299788,1,1,1,0,0,0,0,low
17206,1.0,3,40.8388,-73.9454,2700,7,0.4841953618872843,1,0,0,0,0,0,0,medium
17207,1.0,0,40.7798,-73.9751,1795,9,0.30815651107181274,1,0,1,1,0,0,0,high
17208,1.0,0,40.771,-73.9533,2200,1,0.6255687461884722,0,0,0,0,0,0,0,low
17209,2.0,3,40.7568,-73.9982,4565,8,0.3287404077893157,1,1,1,1,0,0,0,low
17210,1.0,1,40.7634,-73.9638,3900,6,0.23762048567118663,0,1,1,0,1,1,0,low
17211,2.0,2,40.7087,-74.0058,4057,8,0.10277135097266316,0,0,0,1,0,0,0,low
17212,1.0,2,40.7638,-73.9597,2950,4,0.547622332687737,0,1,1,0,1,1,0,low
17213,2.0,2,40.7548,-73.9944,5100,3,0.2920722326995256,1,1,1,1,0,0,0,low
17214,1.0,0,40.7521,-73.9743,3275,1,0.16444148932948974,0,0,0,1,0,0,0,low
17215,2.0,3,40.7829,-73.9453,2995,5,0.5753328092233618,1,0,0,0,1,1,1,medium
17216,1.0,1,40.7634,-73.9638,3875,0,0.23762048567118663,0,1,1,1,0,0,0,low
17217,1.0,1,40.7603,-73.9934,3200,6,0.4538447831245539,1,0,0,1,0,0,0,low
17218,1.0,1,40.7797,-73.9446,2995,6,0.858906719218819,1,0,0,1,1,1,1,low
17219,1.0,3,40.8354,-73.9392,3000,6,0.08964013789521415,0,1,1,0,0,0,0,low
17220,1.0,1,40.7792,-73.9783,2900,1,0.319985924509345,0,1,1,0,0,0,0,low
17221,2.0,3,40.7272,-73.9829,5195,5,0.43085934831481243,0,0,0,0,1,1,0,medium
17222,2.0,4,40.8031,-73.9653,5500,0,0.1620148909127008,0,0,0,0,0,0,0,low
17223,1.0,1,40.7276,-74.0006,2800,4,0.3054102349774218,0,1,1,0,0,0,1,medium
17224,1.0,1,40.78,-73.9543,1700,3,0.12235312375312139,0,1,1,0,1,1,0,high
17225,1.0,2,40.7758,-73.9093,2400,3,0.2453912026389859,0,0,0,0,0,0,0,low
17226,2.0,3,40.7403,-73.9848,4800,7,0.1591306143026446,1,0,0,0,1,1,0,medium
17227,2.0,4,40.7612,-73.9978,5450,7,0.6852088080894094,1,1,1,1,1,1,0,low
17228,1.0,0,40.8027,-73.9321,1550,4,0.48929264562596586,0,0,0,0,0,0,1,medium
17229,1.0,2,40.7736,-73.9471,2795,8,0.9696299922276964,1,1,1,0,0,0,0,low
17230,1.0,2,40.7644,-73.9905,4295,3,0.4374749327811778,0,1,1,0,0,0,1,low
17231,1.0,0,40.7741,-73.9436,2790,3,1.1741363510504168,0,1,1,0,1,0,0,medium
17232,1.0,1,40.6927,-73.986,3195,35,0.05802777138964625,0,1,1,0,1,1,0,low
17233,1.0,0,40.7782,-73.9779,2175,7,0.3157687415698603,0,1,1,0,0,0,0,medium
17234,1.0,0,40.7604,-73.9617,2600,4,0.5312994443180371,0,0,0,0,0,0,0,low
17235,1.0,2,40.7313,-73.9889,3875,3,0.22941070314144174,1,1,1,0,0,0,1,low
17236,1.0,1,40.7242,-73.9946,3500,4,0.1820706828566678,1,1,1,0,0,0,1,low
17237,1.0,1,40.7739,-73.9529,2650,5,0.5880862876717895,1,0,0,0,1,1,0,low
17238,1.0,1,40.7766,-73.9452,2525,5,0.9320078698395293,1,0,0,0,0,0,0,low
17239,1.0,2,40.7586,-73.9838,3600,1,0.14745538978030323,0,0,0,1,0,0,0,low
17240,1.0,1,40.726,-73.9784,2895,6,0.6142566965929932,1,1,1,0,0,0,1,medium
17241,1.0,3,40.7375,-73.9739,4190,8,0.9767080094607703,1,0,0,1,1,1,0,low
17242,1.0,1,40.7766,-73.951,2695,4,0.5027103114154061,1,1,1,1,1,1,1,low
17243,1.0,1,40.7748,-73.9799,2700,12,0.24631978585542366,1,1,1,0,0,0,0,medium
17244,1.0,1,40.7239,-73.9892,2095,0,0.08327193010114457,0,1,1,0,0,0,0,low
17245,1.0,1,40.7242,-73.9881,2250,4,0.1785058333763187,1,1,1,0,0,0,1,medium
17246,1.0,1,40.7257,-73.978,2050,3,0.6592732744557965,0,0,0,0,1,1,0,medium
17247,1.0,1,40.7281,-73.8601,1850,8,0.23184925947950155,0,0,0,1,0,0,0,low
17248,1.0,1,40.7386,-73.9819,2695,3,0.42010439190710613,1,0,0,0,1,0,0,low
17249,1.0,1,40.694,-73.9828,3199,22,0.3333581918679509,0,0,0,0,0,0,0,low
17250,3.0,4,40.7854,-73.98,10000,8,0.16316147494931893,1,1,1,1,0,0,0,low
17251,3.0,5,40.7605,-73.9678,7500,7,0.2257195665655393,1,0,0,1,0,0,0,low
17252,1.0,2,40.7611,-73.9917,3000,5,0.4529692307639921,0,0,0,0,0,0,1,low
17253,1.0,2,40.7489,-73.9765,3300,4,0.2840779285526293,1,0,0,1,0,0,0,high
17254,1.0,2,40.7396,-73.9816,4195,6,0.42218949419097074,0,1,1,0,0,0,0,low
17255,1.0,1,40.7449,-73.9811,4150,0,0.15493740208052564,0,0,0,1,0,0,0,low
17256,2.0,4,40.7307,-73.9839,5800,5,0.1934984673952323,0,1,1,0,1,1,0,medium
17257,2.0,2,40.7933,-73.9675,5210,6,0.29904181035635513,0,1,1,0,1,1,0,low
17258,1.0,0,40.7412,-73.9805,2350,2,0.3792012873168348,1,0,0,1,0,0,0,low
17259,2.0,2,40.7476,-73.976,4395,10,0.42600176793893235,1,0,0,1,0,0,1,medium
17260,1.0,2,40.7057,-74.0085,3525,4,0.1345191306820682,1,1,1,1,1,1,1,medium
17261,1.0,2,40.7423,-73.9996,3700,4,0.2021083454992271,0,0,0,0,0,0,1,medium
17262,1.0,0,40.77,-73.9491,1995,3,0.9925604719337527,1,0,0,0,0,0,0,medium
17263,1.0,1,40.7758,-73.9506,3550,7,0.5873739000045639,1,1,1,1,1,1,0,low
17264,1.0,1,40.7838,-73.9534,3850,4,0.2860282733833235,1,0,0,1,0,0,1,low
17265,1.0,2,40.7765,-73.9571,2950,5,0.3561928520833782,0,0,0,0,0,0,1,low
17266,1.0,0,40.7301,-73.9865,2925,5,0.30732975296090287,1,0,0,1,1,1,1,low
17267,3.0,2,40.7723,-73.953,9695,7,0.5971669266875832,0,1,1,1,0,0,1,low
17268,1.0,3,40.8234,-73.9457,2500,6,0.19809422490872935,1,1,1,1,0,0,0,medium
17269,2.0,2,40.7709,-73.952,3895,14,0.7287857986440947,1,0,0,1,0,0,1,low
17270,1.0,1,40.6513,-73.9626,1950,7,0.09179643057001353,0,1,1,0,1,1,0,medium
17271,1.0,2,40.7058,-74.0086,2995,4,0.12110072322954726,0,1,1,1,0,0,0,medium
17272,1.0,0,40.7418,-73.9792,1725,7,0.44939146094146887,1,0,0,1,0,0,0,high
17273,1.0,0,40.7399,-74.0036,2550,3,0.08718322268884517,1,0,0,0,1,1,0,medium
17274,1.0,1,40.7639,-73.9894,2200,5,0.3294712965472244,1,1,1,1,0,0,1,medium
17275,1.5,1,40.7594,-73.9593,4700,4,0.5095124245115173,0,1,1,1,1,1,0,low
17276,1.0,1,40.7617,-73.9617,2195,13,0.48012270091741893,0,1,1,0,0,0,0,medium
17277,1.0,2,40.7612,-73.9623,3049,3,0.44802211996454916,1,1,1,0,1,1,0,medium
17278,1.0,2,40.7514,-73.9864,3250,5,0.2220520622384939,1,1,1,1,1,1,0,medium
17279,1.0,1,40.7619,-73.9854,4134,0,0.07900303189362654,0,1,1,1,0,0,0,low
17280,1.0,0,40.7778,-73.9781,3500,5,0.28358518741161665,1,0,0,1,1,1,1,low
17281,2.0,4,40.7268,-73.9794,5395,6,0.4984965705860826,0,1,1,0,1,1,0,medium
17282,2.0,3,40.7447,-73.9782,4700,9,0.3608329705341065,1,1,1,1,1,1,0,high
17283,1.0,0,40.7366,-73.9934,3200,5,0.2572247766030939,0,1,1,1,0,0,1,low
17284,1.0,1,40.7361,-73.9884,3700,6,0.18709580045516763,0,0,0,0,0,0,0,high
17285,1.0,1,40.755,-73.9663,2595,7,0.36656960077437345,1,1,1,1,1,1,1,medium
17286,1.0,1,40.7377,-73.9831,3200,7,0.3805333813902316,1,1,1,1,1,1,0,medium
17287,1.0,2,40.7669,-73.9888,3450,5,0.5481143907466227,1,0,0,1,1,1,0,low
17288,1.0,1,40.7454,-73.9776,3500,2,0.38459898734258957,0,0,0,1,0,0,0,medium
17289,1.0,2,40.7417,-73.9818,3350,8,0.25748393728919833,1,0,0,1,0,0,0,low
17290,1.0,1,40.6554,-73.9551,1600,6,0.4361605021454782,1,0,0,1,0,0,0,low
17291,1.0,2,40.7937,-73.9761,3050,8,0.31888604610663096,1,1,1,1,0,0,0,medium
